company_id,name,industry,city,country,founded,hq,overview,emp_count
general-mills,General Mills,consumer goods,Minneapolis,United States,1928.0,"One General Mills Boulevard Minneapolis, Minnesota 55426 United States","One of the world's leading food companies, General Mills operates in more than 100 countries and markets more than 100 consumer brands, including Cheerios, Yoplait, Betty Crocker, Pillsbury, Häagen-Dazs, Nature Valley, Old El Paso, Progresso, Annie's Homegrown, Cascadian Farm, Muir Glen, and more. Headquartered in Minneapolis, Minnesota, USA.",28199.0
dentsplysirona,Dentsply Sirona,medical devices,York,United States,1899.0,"221 West Philadelphia St. York, Pennsylvania 17405-0872 United States","A Global Total Solutions Provider

Dentsply Sirona is the world’s largest manufacturer of professional dental products and technologies, empowering dental professionals to provide better, safer and faster dental care.  Our products and solutions include leading positions and platforms across consumables, equipment, technology, and specialty products. Dentsply Sirona is one global team that brings out the best in our people, lives and breathes high performance and personal accountability, acts with uncompromising integrity, improves the practice of dentistry with an unrelenting commitment to our customers and demonstrates a passion for innovation that shapes the dental industry.

As The Dental Solutions Company™, Dentsply Sirona provides dental professionals a comprehensive end-to-end solutions offering.  This offering includes some of the best-known and established brands in the industry. We develop, manufacture and market a complete line of dental and oral health products, including general dental supplies and devices, CAD/CAM restoration systems (CEREC and inLab), a full suite of dental restorative products, digital intra-oral, panoramic and 3D imaging systems, dental treatment centers, hand pieces, hygiene systems, and dental specialty products in orthodontics, endodontics and implants. Additionally, our global consumable healthcare product team provides innovative urological and surgical solutions designed to improve quality of life for patients. We are proud to be a preferred partner for dental practices, clinics, dental laboratories and authorized distributors worldwide.

Dentsply Sirona’s Global Headquarters is located in York, Pennsylvania, and the International Headquarters is based in Salzburg, Austria. Our shares are listed in the United States on NASDAQ under the symbol XRAY, and in the 12 months ended December 31, 2015, the combined company had pro-forma revenue of approximately $4 billion.",6696.0
genuine-parts-company,Genuine Parts Company,automotive,Atlanta,United States,1928.0,"2999 Circle 75 Parkway Atlanta, Georgia 30339 United States","Founded in 1928, Genuine Parts Company (GPC) is a service organization engaged in the distribution of automotive replacement parts, industrial replacement parts, office products and electrical/electronic materials. Our products and services are offered though a network of over 1,800 operations, geographically located across the United States, Canada and Mexico.

With over 75 years of distribution expertise, our well-positioned, regionally located distribution centers provide us with the unique ability to adapt our product and service lines to better suit our customers'​ needs. GPC's commitment and reputation for just-in-time service position us as a critical partner in our customers'​ success.

GPC began to diversify its product lines nearly 30 years ago into several end-markets with strong growth opportunities. Although each product is unique, we have leveraged 75 years of distribution know-how to manage these businesses the GPC way - continually improving operating and distribution efficiencies.

To find career opportunities at GPC,or one of its family of companies, visit www.jobs.genpt.com.",5300.0
brown-forman,Brown-Forman,wine and spirits,Louisville,United States,1870.0,"850 Dixie Hwy Louisville, KY 40210 United States","Brown-Forman is an independent, publicly-traded (BF-A, BF-B) producer and marketer of some of most well-known wines and spirits brands in the world. Our combined wines and spirits portfolio is made up of more than 30 brands, including nine that exceed one million cases per year.  One of the largest American-owned spirits and wine companies and among the top 10 largest global spirits companies, we sell our brands in more than 135 countries.  Located in Louisville, KY, Brown-Forman employs approximately 4,000 people of 45 different nationalities worldwide, with offices and production facilities across the globe. 

At Brown-Forman, we believe that individual brand strength and brand equity, based on meaningful differentiation and built by passionate people, are the keys to ongoing growth and profitability.

Brown-Forman believes in being responsible in all aspects of our business.  Success in today’s marketplace is no longer strictly financial. In our changing world, results are also measured by what we give back, and by the respect we have for our surroundings. It is the right thing to do for our business, employees, consumers and our communities. 

Brown-Forman and its employees believe in actively contributing time, energy, and resources to improving the community. We take a leading role in our hometown of Louisville, Kentucky, by investing in our educational system and supporting diverse art and civic organizations.",4975.0
the-hershey-company,The Hershey Company,consumer goods,Hershey,United States,1894.0,"100 Crystal A Drive Hershey, PA 17033 United States","The Hershey Company, headquartered in Hershey, Pa., is a global confectionery leader known for bringing goodness to the world through its chocolate, sweets, mints and other great-tasting snacks. Hershey has approximately 18,000 employees around the world who work every day to deliver delicious, quality products. The company, which has more than 80 brands around the world that drive over $7.4 billion in annual revenues, includes such iconic brand names as Hershey's, Reese's, Hershey's Kisses, Jolly Rancher and Ice Breakers. Hershey is focused on growing its presence in key international markets while continuing to build its competitive advantage in North America. Additionally, Hershey is poised to expand its portfolio into categories beyond confectionery, finding new ways to bring goodness to people everywhere. 

At Hershey, goodness has always been about more than delicious products. For 120 years, Hershey has been committed to good business by operating fairly, ethically and sustainably to make a positive impact on society.  This means contributing to a better life for its employees, consumers, communities, and, ultimately, creating a bright future for children in need.  This commitment is exemplified by Milton Hershey School, established in 1909 by the company's founder and administered by Hershey Trust Company. The children who attend the school receive education, housing, and medical care — thriving as direct beneficiaries of The Hershey Company's success.",10256.0
dr-horton,D.R. Horton,construction,Fort Worth,United States,1978.0,"301 Commerce Street Suite 500 Fort Worth, TX 76102 United States","Founded in 1978 in Fort Worth, Texas, D.R. Horton has operations in 78 markets in 26 states in the East, Midwest, Southeast, South Central, Southwest, and West regions of the United States. D.R. Horton has been the largest builder in the United States by volume for fourteen consecutive years. For over 35 years, D.R. Horton has consistently delivered top-quality new homes to homebuyers across the nation.

The livable floor plans, energy-efficient features, and robust new home warranty demonstrate our commitment to excellence in construction. D.R. Horton exhibits leadership in residential development through design innovation, superior craftsmanship, and responsiveness to the needs of its customers. In addition to D.R. Horton, our Family of Brands include Emerald Homes, Express Homes, Freedom Homes, Regent Homes, Crown Communities and Pacific Ridge Homes. Regardless of brand, homebuyers can expect the same level of craftsmanship and service.",7278.0
applied-materials,Applied Materials,semiconductors,Santa Clara,United States,1967.0,"3050 Bowers Avenue Santa Clara, CA 95054 United States","Applied Materials is the leader in materials engineering solutions used to produce virtually every new chip and advanced display in the world. Our expertise in modifying materials at atomic levels and on an industrial scale enables customers to transform possibilities into reality. At Applied Materials, our innovations make possible the technology shaping the future.

Find us on Facebook: http://www.facebook.com/AppliedMaterialsInc
Find us on Twitter @Applied_blog
Visit our Careers Page: http://www.appliedmaterials.com/company/jobs/careers",27334.0
host-hotels-&-resorts,Host Hotels & Resorts,real estate,Bethesda,United States,1993.0,"6903 Rockledge Drive Suite 1500 Bethesda, Maryland 20817 United States","Host Hotels & Resorts, Inc. is an S&P 500® and Fortune 500® company as well as the largest lodging real estate investment trust and one of the largest owners of luxury and upper-upscale hotels. Host owns or has interest in approximately 59,000 rooms around the globe. Guided by a disciplined approach to capital allocation and aggressive asset management, Host partners with premium brands in the operation of properties in 50 major markets worldwide. 
 
Host recognizes the value generated for our stakeholders, employees and the communities in which we operate that comes with integrating corporate responsibility into our business. Central to all that we do is our EPIC values – Excellence, Partnership, Integrity and Community. These values drive how we do business. Our responsible, disciplined approach to asset management is reflected in our balanced approach to corporate responsibility.",560.0
honeywell,Honeywell,electrical/electronic manufacturing,Morris Plains,United States,,"Honeywell International Inc. 115 Tabor Road Morris Plains, New Jersey 07950 United States","Honeywell is a Fortune 100 company that invents and manufactures technologies to address tough challenges linked to global macrotrends such as safety, security, and energy. With approximately 129,000 employees worldwide, including more than 19,000 engineers and scientists, we have an unrelenting focus on quality, delivery, value, and technology in everything we make and do.",73347.0
emerson,Emerson,mechanical or industrial engineering,St. Louis,United States,,"8000 W. Florissant Avenue St. Louis, MO 63136 United States","At Emerson, we’re passionate about what we do. By fusing decades of technology and engineering expertise, Emerson continues to solve some of the world’s most complex challenges with innovative solutions for customers in industrial, commercial, and residential markets. We recruit the greatest talent and apply the best technologies to benefit our customers worldwide. Emerson Automation Solutions is a leader in helping process and discrete manufacturers automate and optimize production processes through our best-in-class technologies and industry expertise. Emerson Commercial & Residential Solutions develops technologies and services that improve human comfort, safeguard food, protect the environment, enable sustainable food waste disposal, and support efficient construction and maintenance of buildings and municipal infrastructure. Emerson has a wide range of industry knowledge, manufacturing expertise, and technological innovation around the world. Join our next generation of leaders now. ",26553.0
wec-energy-group,WEC Energy Group,utilities,Milwaukee,United States,2015.0,"231 W. Michigan Street Milwaukee, WI 53023 United States","WEC Energy Group is one of the nation’s largest electric and natural gas delivery companies, with deep operational expertise, scale and financial resources to meet the region’s future energy needs. We focus on reliable service, customer satisfaction and shareholder value.

Our regulated utility subsidiaries include Michigan Gas Utilities, Minnesota Energy Resources, Peoples Gas, North Shore Gas, We Energies and Wisconsin Public Service. Together, we provide vital services to nearly 4.4 million customers in Wisconsin, Illinois, Michigan and Minnesota. Our scale and geographic proximity allow for operating efficiencies across our 70,000 miles of electric distribution lines, 44,000 miles of natural gas distribution and transmission lines, and 8,800 megawatts of reliable power plant capacity. Another subsidiary, Trillium CNG™, provides compressed natural gas to fleets across the U.S.

We’re committed to delivering world-class reliability and the very best customer care – anywhere. Our customers are at the heart of our business, and we work every day to help grow and support the communities we serve. As a Fortune 500 company, we value and develop our employees who are making a difference in a mission that matters.

We have operating headquarters in Green Bay and Milwaukee, Wisconsin, and Chicago, Illinois. Our stock trades on the New York Stock Exchange under the symbol WEC.",1394.0
duke-realty-corporation,Duke Realty Corporation,real estate,Indianapolis,United States,1972.0,"- Indianapolis, IN 46240 United States","More than anything else, Duke Realty is about people and relationships. Though our industrial, medical office and suburban office buildings are the end products, the people behind our space and the relationships we build make Duke Realty the first choice for commercial real estate across the country.

Each and every day, our associates remain true to our core values of respectful, responsible and resourceful in our efforts to be a reliable provider of commercial real estate solutions. In return, Duke Realty provides associates a collaborative environment, competitive compensation, attractive benefits and opportunities for advancement.

As a result of our team’s commitment to complete customer satisfaction, Duke Realty is a leading owner and operator of more than 142 million square feet of best-in-class commercial properties and a strategic partner to many businesses. 

At Duke Realty, we have an enjoyable and productive work environment that encourages success. We provide opportunities for advancement, strong compensation and benefits, corporate stability, and a culture defined by professionalism, acceptance and teamwork.  We invite you to learn more about Duke Realty and the career opportunities available at our company by visiting Careers at dukerealty.com.  http://youtu.be/XtN2sftnF5o",1746.0
juniper-networks,Juniper Networks,computer networking,Sunnyvale,United States,1996.0,"1133 Innovation Way Sunnyvale, CA 94089 United States","Juniper Networks is leading the revolution in networking, making it one of the most exciting technology companies in Silicon Valley today. Since being founded by Pradeep Sindhu, Dennis Ferguson, and Bjorn Liencres nearly 20 years ago, Juniper’s sole mission has been to create innovative products and solutions that meet the growing demands of the connected world.
 
Juniper Networks [NYSE: JNPR] is headquartered in Sunnyvale, California, with over 9,000 employees in 70 countries and nearly $5 billion in revenue. Our customers include the top 100 global service providers and 30,000 enterprises, including the Global Fortune 100 as well as hundreds of federal, state and local government agencies and higher educational organizations.

At Juniper Networks, we believe the network is the single greatest vehicle for knowledge, understanding, and human advancement that the world has ever known. Now more than ever, the world needs network innovation to connect ideas and unleash our full potential. Juniper is taking a new approach to the network — one that is intelligent, agile, secure and open to any vendor and any network environment. 
 
To learn more about Juniper, our products, and our vision for the decade ahead, visit our site at www.juniper.net.

Your ideas. Connected.",17617.0
vulcan-materials-company,Vulcan Materials Company,mining & metals,Birmingham,United States,1956.0,"1200 Urban Center Drive Birmingham, AL 35242 United States","Vulcan Materials Company is the nation’s largest producer of construction aggregates, primarily crushed stone, sand and gravel, and a major producer of other construction materials including asphalt and ready-mixed concrete.  Based in Birmingham, Alabama, Vulcan operates aggregate facilities, serving markets in 18 states, the District of Columbia, Mexico and the Bahamas, and employing 7,211 dedicated men and women.",4194.0
kroger,Kroger,retail,Cincinnati,United States,1883.0,"1014 Vine Street Cincinnati, Ohio 45202 United States","Kroger, one of the world’s largest retailers, employs more than 339,000 associates who serve customers in 2,425 supermarkets and multi-department stores in 31 states under two dozen local banner names including Kroger, City Market, Dillons, Jay C, Food 4 Less, Fred Meyer, Fry's, King Soopers, QFC, Ralphs and Smith's. The company also operates 789 convenience stores, 337 fine jewelry stores, 1,109 supermarket fuel centers and 38 food processing plants in the U.S. Kroger also operates over 80 “The Little Clinic” retail healthcare sites inside select Kroger, King Sooper and Fry’s stores.

Recognized by Forbes as the most generous company in America, Kroger supports hunger relief, breast cancer awareness, the military and their families, and more than 30,000 schools and grassroots organizations in the communities it serves. Kroger contributes food and funds equal to 160 million meals a year through more than 80 Feeding America food bank partners. For more information please visit Kroger.com.",59884.0
pvh,PVH Corp.,apparel & fashion,New York City,United States,1881.0,"200 Madison Ave New York City, NY 10016 United States","With a history going back over 130 years, PVH has excelled at growing brands and businesses with rich American heritages, becoming one of the largest global apparel companies. 

We have over 30,000 associates operating in over 40 countries with over $8 billion in revenues. We own the iconic Calvin Klein, Tommy Hilfiger, Van Heusen, IZOD, ARROW, Speedo*, Warner’s and Olga brands and market a variety of goods under these and other nationally and internationally known owned and licensed brands.

We…

·    Began in 1881 by mending shirts for miners in Pottsville, PA
 
·    Revolutionized dress shirts with the Van Heusen soft-folding collar in 1921
 
·    Went public on the NYSE in 1920
 
·    Changed our name from Phillips-Van Heusen to PVH Corp. in 2011
 
·    Acquired Calvin Klein in 2003 and grew their revenue from $172 million in 2002 to $2.9 billion in 2014
 
·    Acquired Tommy Hilfiger in 2010 and grew their revenue from $2.2 billion to $3.6 billion in 2014
 
·    Purchased Warnaco Group in 2013 for approximately $3 billion
 
·    Stay true to our Core Values of passion, integrity, individuality, partnership and accountability
 
·    Support the needs of women and children through The PVH Foundation.
 
·    Established Save the Children® as our worldwide philanthropic partner in 2014
 
We Are PVH.

*The Speedo brand is licensed for North America and the Caribbean in perpetuity from Speedo International, Ltd.",8852.0
alliance-data,Alliance Data,marketing and advertising,Plano,United States,1996.0,"Suite 700 Plano, TX 75024 United States","Alliance Data® and its businesses comprise N. America’s largest, most comprehensive provider of transaction-based, data-driven marketing and loyalty solutions, driving business growth and profitability for some of today’s most recognizable brands. 

Alliance Data Retail Services is the second-largest U.S. provider of marketing-driven private label and co-brand credit programs designed to increase consumer spend and loyalty. Across multiple touch points, like traditional, digital, mobile and other emerging technologies, Alliance Data Retail helps its clients—such as HSN, J. Crew, The Buckle, and 90 others—create and increase customer loyalty through solutions that engage its nearly 25 million cardholders each day. 

Epsilon® , a leading provider of multi-channel, data-driven technologies and marketing services, manages solutions such as permission-based email marketing, database management, advanced analytics, and strategic consulting and creative services to more than 2,000 global clients. Epsilon is the world’s largest permission-based email provider, annually deploying over 40 billion emails. 

LoyaltyOne® operates Canada’s AIR MILES® Reward Program, the largest coalition loyalty program in Canada, with over 200 Sponsors and approx. two-thirds of all Canadian households actively participating in the program. AIR MILES was named one of Canada’s Most Influential Brands in 2012 by the Ipsos Influence Index, along with well-known brands such as Microsoft, Apple, and Google.",6626.0
lockheed-martin,Lockheed Martin,defense & space,Bethesda,United States,,"6801 Rockledge Drive Bethesda, MD 20817 United States","Breakthrough performance.
Game-changing innovations. 
Unwavering sense of purpose. 

Headquartered in Bethesda, Maryland, Lockheed Martin is a global security and aerospace company that employs approximately 98,000 people worldwide and is principally engaged in the research, design, development, manufacture, integration and sustainment of advanced technology systems, products and services.",140458.0
the-linde-group,The Linde Group,chemicals,Munich,Germany,1879.0,"Klosterhofstraße 1 Munich, 80331 Germany","About The Linde Group
The Linde Group is a world-leading gases and engineering company with around 65,500 employees in more than 100 countries worldwide. It comprises 3 Divisions: Industrial Gases & Healthcare, Engineering and Gist. 
Linde’s gases are being used in a variety of industries e.g. the energy sector, chemical manufacturing, environmental protection, food processing, steel production and the manufacturing of electronics devices. The Healthcare business focuses on medical gases and related maintenance and advisory services for different areas in the field of healthcare. The Engineering Division supports its customers with developing, planning and building turn key business solutions for industrial plants used in various industrial sectors such as petrochemicals and chemicals, refining, fertilizers and pharmaceuticals. Optimising & structuring any kind of supply chains is the business of the third division Gist. 

Be Part of the Linde World
Linde is an innovative & success-oriented company. Our competitiveness is highly dependent on motivated, ambitious & performance-driven employees. With us, you can work in a multicultural environment and continuously improve your expertise and working skills. On our career website you can find further information about Linde & our open positions: www.linde.com/careers

Social Media: http://www.the-linde-group.com/en/news_and_media/linde_social_media/index.html

Legal Notice: www.the-linde-group.com/en/footer/legalnotice.html",14594.0
essex-property-trust,Essex Property Trust,real estate,San Mateo,United States,,"1100 Park Place Suite 200 San Mateo, CA 94403 United States","Essex Property Trust, Inc., is a fully integrated real estate investment trust (REIT) that acquires, develops, redevelops, and manages multifamily residential properties in selected West Coast communities. Since its founding in 1971, Essex has developed a clearly defined approach for creating value and managing risk. The Company's approach has three components - a sound real estate strategy, an experienced management team, and a strong financial condition. These three factors have contributed to the Company's historical results and future growth potential.",1617.0
zions-bancorporation,Zions Bancorporation,banking,Salt Lake City,United States,,"One South Main Salt Lake City, Utah 84133-1109 United States","Zions Bancorporation is one of the nation's premier financial services companies, consisting of a collection of great banks in select high growth markets. Under local management teams and community identities, Zions operates over 500 full-service banking offices in Arizona, California, Colorado, Idaho, Nevada, New Mexico, Oregon, Texas, Utah and Washington.

In addition, Zions is a national leader in SBA lending, public finance advisory services, and agricultural finance. The company is included in the S&P 500 Index.",3180.0
bb&t,BB&T,financial services,Winston-Salem,United States,1872.0,"200 W. Second Street Winston-Salem, NC 27101 United States","About BB&T
As of September 30, 2016, BB&T is one of the largest financial services holding companies in the U.S.
with $222.6 billion in assets and market capitalization of $30.6 billion. Based in Winston-Salem, N.C., the
company operates 2,220 financial centers in 15 states and Washington, D.C., and offers a full range of
consumer and commercial banking, securities brokerage, asset management, mortgage and insurance
products and services. A Fortune 500 company, BB&T is consistently recognized for outstanding client
satisfaction by the U.S. Small Business Administration, Greenwich Associates and others. BB&T also has
been named one of the World's Strongest Banks by Bloomberg Markets Magazine, one of the top three in the U.S. and in the top 15 globally. More information about BB&T and its full line of products and
services is available at www.BBT.com.

BB&T's operating strategy distinguishes it from other financial holding companies. BB&T's banking subsidiaries are organized as a group of community banks, each with a regional president, which allows decisions to be made locally, close to the client. This also makes BB&T's client service more responsive, reliable and empathetic.

Since 1989, BB&T has completed the acquisition of more than 64 community banks and thrifts, more than 95 insurance agencies, and 37 non-bank financial services companies. This acquisition strategy has contributed significantly to BB&T's success.

BB&T supports a diverse workforce and is an Equal Opportunity Employer who does not
discriminate against individuals on the basis of race, gender, color, religion, national origin,
age, sexual orientation, gender identity, disability, veteran status or other classification
protected by law. Drug Free Workplace.",30531.0
raymond-james-financial-inc-,"Raymond James Financial, Inc.",financial services,St. Petersburg,United States,1962.0,"880 Carillon Parkway St. Petersburg, Florida 33716 United States","Founded in 1962 and a public company since 1983, Raymond James is a Florida-based diversified holding company providing financial services to individuals, corporations and municipalities through its subsidiary companies engaged primarily in investment and financial planning, in addition to capital markets and asset management. The firm's stock is traded on the New York Stock Exchange (RJF). 

Through its three broker/dealer subsidiaries, Raymond James Financial has approximately 7,100 financial advisors serving in excess of 2.9 million client accounts in more than 2,800 locations throughout the United States, Canada and overseas. Total client assets are approximately $604 billion.

Raymond James has been recognized nationally for its community support and corporate philanthropy. The company has been ranked as one of the best in the country in customer service, as a great place to work and as a national leader in support of the arts.",16241.0
ansys-inc,"ANSYS, Inc.",computer software,Canonsburg,United States,1970.0,"2600 Ansys Drive Canonsburg, PA 15317 United States","Founded in 1970, ANSYS employs more than 2,900 professionals, and many of them are engineers expert in fields such as finite element analysis, computational fluid dynamics, electronics and electromagnetics, and design optimization. Our staff includes more master’s and Ph.D.-level engineers than any other simulation provider. 

ANSYS is passionate about pushing the limits of world-class technology, all so our customers can turn their design concepts into successful, innovative products. 

The company has been recognized as one of the world's most innovative and fastest -growing companies by prestigious organizations including BusinessWeek and FORTUNE magazines. 

Over the years, our steady growth and financial strength reflect our commitment to
innovation and R&D. We reinvest 15 percent of our revenues each year into research to continually refine our software. We are listed on the NASDAQ stock exchange.",3431.0
ipg,Interpublic Group (IPG),marketing and advertising,,,,,"Interpublic is one of the world’s premier advertising and marketing services companies. Our agency brands deliver custom marketing solutions to many of the world’s largest advertisers. We cover the spectrum of marketing disciplines and specialties, from public relations and consumer advertising, to mobile and search engine marketing.

Our client solutions vary from project-based activity involving one agency and its client to long-term, fully-integrated campaigns created by a group of our companies working together on behalf of a client. With offices in over 100 countries, we can operate in a single region or align work globally across all major world markets. Interpublic employs approximately 49,800 marketing professionals.

Based in New York City, Interpublic sets company-wide financial objectives and corporate strategy, directs collaborative inter-agency programs, establishes financial management and operational controls, guides personnel policy, conducts investor relations and initiates, manages and approves mergers and acquisitions. In addition, we provide limited centralized functional services that offer our companies operational efficiencies, including accounting and finance, marketing information retrieval and analysis, legal services, real estate expertise, travel services, recruitment aid, employee benefits and executive compensation management.",4532.0
the-home-depot,The Home Depot,retail,Atlanta,United States,1977.0,"2455 Paces Ferry Road Atlanta, Georgia 30339 United States","The Home Depot, the world’s largest home improvement specialty retailer, values and rewards dedicated, knowledgeable and experienced professionals. We operate over 2,200 retail stores in all 50 states, the District of Columbia, Puerto Rico, the U.S. Virgin Islands, Guam, Canada and Mexico. All of our associates have one thing in mind — helping our customers build and improve upon their homes. Join The Home Depot team today and see for yourself why we are consistently ranked as a top Fortune 500 company.",134458.0
celgene,Celgene,pharmaceuticals,Summit,United States,1986.0,"86 Morris Avenue Summit, New Jersey 07901 United States","Celgene Corporation is an integrated global pharmaceutical company engaged primarily in the discovery, development and commercialization of innovative therapies for the treatment of cancer and inflammatory diseases through gene and protein regulation. 

Our talent, scientific knowledge and research capabilities help us to deliver access to innovative, disease-altering therapies to those who need them most. Celgene puts patients first with industry-leading programs that provide information, support and access to our innovative therapies.

Celgene is headquartered in Summit, New Jersey, and employs more than 7,000 people located in more than 60 countries.

For more information, please visit the Company's website at www.celgene.com.

Before joining the discussion, please read Celgene's community guidelines on LinkedIn: http://bit.ly/298yijs",9308.0
nextera-energy-resources,NextEra Energy Resources,renewables & environment,Juno Beach,United States,,"700 Universe Boulevard Juno Beach, FL 33408 United States","In the competitive energy business, NextEra Energy Resources stands for clean energy. We have invested – and will continue to invest – in a clean-energy tomorrow for future generations. Our expertise is in wholesale and retail electricity and project development and construction, as well as in offering customers the energy products and services they need. Our parent, NextEra Energy, Inc., is a leading clean-energy company with 2009 revenues of more than $15 billion, nearly 43,000 megawatts of generating capacity and more than 15,000 employees in 27 states and Canada.",4662.0
monster-energy_2,Monster Energy,food & beverages,Corona,United States,,"1 Monster Way Corona, California 92879 United States","Based in Corona, California, Monster Beverage Corporation is a leading marketer and distributor of energy drinks and alternative beverages.  The company markets and distributes Monster Energy® energy drinks, Monster Energy Extra Strength Nitrous Technology® energy drinks, Java Monster® non-carbonated coffee + energy drinks, M3® Monster Energy® Super Concentrate energy drinks, Monster Rehab® non-carbonated energy drinks with electrolytes, Muscle Monster® Energy Shakes, Übermonster® energy drinks, NOS® energy drinks, Full Throttle® energy drinks, Burn® energy drinks, Mother® energy drinks, BU® energy drinks, Gladiator® energy drinks, Samurai® energy drinks, Nalu® energy drinks, BPM® energy drinks, Power Play® energy drinks, and Relentless® energy drinks.

We offer a comprehensive compensation and benefits package which includes a competitive salary; company-paid medical, dental, vision, long-term disability and life insurance coverage; 401(k) with company match; generous employee discounts; a casual but driven work environment; and the ability to make a real difference as a key contributor to our growth. 

Most companies spend their money on ad agencies, TV commercials, radio spots, and billboards to tell you how good their products are. At Monster we choose none of the above. Instead, we support the scene, our bands, our athletes and our fans. We back athletes so they can make a career out of their passion. We promote concert tours, so our favorite bands can visit your home town. We celebrate with our fans and riders by throwing parties and making the coolest events we can think of a reality. 

This is the official Linked in company page for Monster Energy Company a leading marketer and distributor of energy drinks and alternative beverages.

Monster is lifestyle in a can.


Monster Energy Company is an affirmative action and equal opportunity employer.",3863.0
te-connectivity,TE Connectivity,electrical/electronic manufacturing,Schaffhausen,Switzerland,2007.0,"Rheinstrasse 20 Schaffhausen, 8200 Switzerland","TE Connectivity (NYSE: TEL) is a $12 billion global technology leader. Our commitment to innovation enables advancements in transportation, industrial applications, medical technology, energy, data communications, and the home. TE’s unmatched breadth of connectivity and sensor solutions, proven in the harshest of environments, helps build a safer, greener, smarter and more connected world. With 75,000 people – including more than 7,000 engineers – working alongside customers in nearly 150 countries, we help ensure that EVERY CONNECTION COUNTS – www.TE.com",31984.0
lincoln-financial-group,Lincoln Financial Group,financial services,Radnor,United States,1905.0,"150 N. Radnor-Chester Road Radnor, PA 19087 United States","Headquartered in the Philadelphia region, Lincoln Financial Group is a Fortune 500 company offering a diverse range of financial services and solutions. With a strong focus on four core business areas — life insurance, annuities, retirement plan services, and group protection — our business is built around supporting, preserving, and enhancing our customer's lifestyles and providing better retirement outcomes. Led by over 9,000 employees, Lincoln Financial provides the tools and advice to help individuals take charge of their futures.

Lincoln Financial Group is the marketing name for Lincoln National Corporation (NYSE:LNC) and its affiliates.",12967.0
corning-incorporated,Corning Incorporated,"glass, ceramics & concrete",Corning,United States,1851.0,"One Riverfront Plaza Corning, New York 14831 United States","About Corning Incorporated
Corning (www.corning.com) is one of the world’s leading innovators in materials science. For more than 160 years, Corning has applied its unparalleled expertise in specialty glass, ceramics, and optical physics to develop products that have created new industries and transformed people’s lives. Corning succeeds through sustained investment in R&D, a unique combination of material and process innovation, and close collaboration with customers to solve tough technology challenges. Corning’s businesses and markets are constantly evolving. Today, Corning’s products enable diverse industries such as consumer electronics, telecommunications, transportation, and life sciences. They include damage-resistant cover glass for smartphones and tablets; precision glass for advanced displays; optical fiber, wireless technologies, and connectivity solutions for high-speed communications networks; trusted products that accelerate drug discovery and manufacturing; and emissions-control products for cars, trucks, and off-road vehicles.
Terms of Use: http://ow.ly/ObPiI",12487.0
albemarle,Albemarle Corporation,chemicals,Charlotte,United States,,"Corporate Headquarters 4350 Congress Street Charlotte, NC 28209 United States","Albemarle Corporation (NYSE: ALB), headquartered in Charlotte, NC, is a global specialty chemicals company with leading positions in lithium, bromine, refining catalysts and applied surface treatments. We power the potential of companies in many of the world’s largest and most critical industries, from energy and communications to aerospace and electronics.  Working side-by-side with our customers, we develop value-added, customized solutions that make them more competitive. Our solutions combine the finest technology and ingredients with the knowledge and know-how of our highly experienced and talented team of operators, scientists and engineers.

Discovering and implementing new and better performance-based sustainable solutions is what motivates all of us. We think beyond business-as-usual to drive innovations that create lasting value. Albemarle employs approximately 6,900 people and serves customers in approximately 100 countries.",3773.0
assurant,Assurant,insurance,New York,United States,,"28 Liberty Street New York, NY 10005 United States","Assurant, Inc. (NYSE: AIZ) is a global provider of risk management solutions, protecting where 
consumers live and the goods they buy. A Fortune 500 company, Assurant focuses on the 
housing and lifestyle markets, and is among the market leaders in mobile device protection; 
extended service contracts; vehicle protection; pre-funded funeral insurance; renters 
insurance; lender-placed homeowners insurance; and mortgage valuation and field services. 
With approximately $30 billion in assets and $6 billion in annualized revenue as of June 30, 
2016, Assurant is located in 16 countries, while its Assurant Foundation works to support and 
improve communities.",5492.0
international-paper,International Paper,paper & forest products,,,,,"International Paper (NYSE: IP) is a global leader in packaging and paper with manufacturing operations in North America, Europe, Latin America, Russia, Asia and North Africa. Its businesses include industrial and consumer packaging along with uncoated papers and pulp. Headquartered in Memphis, Tenn., the company employs approximately 55,000 people and is strategically located in more than 24 countries serving customers worldwide. International Paper net sales for 2014 were $22 billion. For more information about International Paper, its products and stewardship efforts, visit internationalpaper.com.


http://www.Facebook.com/InternationalPaper
http://www.Twitter.com/IntlPaperCo 
http://www.YouTube.com/InternationalPaper1",28860.0
viacom,Viacom,entertainment,New York,United States,1971.0,"1515 Broadway New York, NY 10036 United States","Viacom connects with our diverse audiences everywhere they are. As a leading global entertainment content company, we know what our viewers want and proudly deliver it across the globe through television, motion pictures and a wide range of digital media. 

Media Networks includes favorites like BET, MTV, VH1, Nickelodeon, Nick at Nite, COMEDY CENTRAL, Centric, CMT, Spike, TV Land, Logo and more than 160 networks around the world. In addition, digital assets such as Neopets, Addicting Games, BET.com and Quizilla offer compelling and interactive content, providing an even deeper connection with our devoted and focused demographics. 

Paramount Pictures Corporation offers audiences access to a huge library of top films through brands like Paramount Pictures, Paramount Insurge, MTV Films, Nickelodeon Movies and Paramount Home Entertainment.

Fueled by our world-class brands, Viacom serves an ever-growing population of kids, tweens, teens and adults who want their favorite media and entertainment, 24/7",33361.0
